subject_id,redcap_event_name,rabbit_weight,transfusion_date,bld_volume,transf_vol,exclude,exclusion_reason,damp_ld_info,damp_gtt_info,damp_ld_5min,damp_ld_4_hrs,braintissue_vol_5min,braintissue_vol_4hr,total_damp_5min,total_damp_4hr,m_vol_5min,m_vol_4hr,bld_vol_5min,bld_vol_4hr,time,map,bpm,body_temp,ph,pc02,po2,lac,wbc,rbc,hgb,hct,plt,ggt,ast,alt,amy,ldh,crea,bun,glu,tg,r_min,k_min,angle_deg,ma_mm,fluids_and_drugs_data_acredit_complete,baseline_data_complete,baseline_data_c_dbb1_complete,clinical_vitals_complete,abg_complete,cbc_complete,cmp_complete,coagteg_complete
B-PRC 15,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,01:04,59,295,,7,32,95,3,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 15,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,01:14,55,291,,7,37,92,3,,2,6,18,96,2,158,58,224,270,0,26,193,233,,,,,,,,2,2,2,2,0
B-PRC 15,1h_arm_2,,,,,,,,,,,,,,,,,,,02:14,58,270,,7,38,89,1,,2,6,18,111,2,167,68,255,383,0,28,169,309,27,10,21,45,,,,2,2,2,2,2
B-PRC 15,24h_arm_2,,,,,,,,,,,,,,,,,,,10:04,57,226,,7,37,69,1,,3,7,20,250,2,92,112,386,176,0,15,169,813,15,,,69,,,,2,2,2,2,2
B-PRC 15,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 16,baseline_arm_2,1.82,2026-09-20,,,1,Only able to collect 20ml due to port failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,0,0,0,0,0
B-PRC 16,eos_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 16,eor_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 16,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 16,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 16,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 16,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 16,1h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 16,24h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 16,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 17,baseline_arm_2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,0,0,0,0,0
B-PRC 17,eos_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 17,eor_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 17,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 17,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 17,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 17,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 17,1h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 17,24h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 17,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 18,baseline_arm_2,1.66,2026-09-22,52.29,52.29,,,,,,,,,,,,,,,06:30,76,250,,7,38,80,1,,5,12,38,227,,,,27,7,0,1,22,,9,1,70,63,2,2,,2,2,2,2,2
B-PRC 18,eos_arm_2,,,,,,,,,,,,,,,,,,,,44,173,,7,36,86,14,,3,7,22,181,,85,40,303,125,0,15,417,229,8,2,64,67,,,,2,2,2,2,2
B-PRC 18,eor_arm_2,,,,,,,,,,,,,,,,,,,10:10,56,294,,7,37,83,16,,2,5,14,145,,85,28,225,85,0,13,346,168,12,2,54,56,,,,2,2,2,2,2
B-PRC 18,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:10,76,269,,7,36,107,9,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 18,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:10,,,,7,32,101,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 18,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,01:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 18,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,01:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 18,1h_arm_2,,,,,,,,,,,,,,,,,,,02:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 18,24h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 18,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 19,baseline_arm_2,1.78,2026-09-28,56.07,56.07,,,,,,,,,,,,,,,06:45,75,292,,7,42,71,1,,5,11,34,284,10,26,22,206,129,0,12,11,68,7,1,70,63,2,2,,2,2,2,2,2
B-PRC 19,eos_arm_2,,,,,,,,,,,,,,,,,,,09:45,72,170,,7,34,84,16,,3,7,20,177,6,70,74,207,342,0,19,357,264,10,1,67,66,,,,2,2,2,2,2
B-PRC 19,eor_arm_2,,,,,,,,,,,,,,,,,,,09:55,78,298,,7,35,102,16,,2,5,15,142,5,54,57,158,288,0,18,310,199,5,1,67,56,,,,2,2,2,2,2
B-PRC 19,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:55,79,293,,7,35,107,14,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 19,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:55,88,235,,7,30,105,11,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 19,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:55,88,276,,7,29,105,9,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 19,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,01:05,74,299,,7,32,101,9,,3,7,20,99,2,151,56,167,332,0,23,247,98,,,,,,,,2,2,2,2,0
B-PRC 19,1h_arm_2,,,,,,,,,,,,,,,,,,,02:05,74,295,,7,33,94,5,,3,6,19,94,4,185,76,185,706,0,21,157,119,13,2,48,51,,,,2,2,2,2,2
B-PRC 19,24h_arm_2,,,,,,,,,,,,,,,,,,,09:55,40,224,,7,28,93,7,,3,6,20,167,2,341,387,269,551,1,63,540,758,7,,,,,,,2,2,2,2,2
B-PRC 19,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 20,baseline_arm_2,1.73,2023-10-06,,,0,,,,,,,,,,,,,,,78,284,,7,32,93,1,5,5,12,37,248,16,17,63,208,143,0,14,212,103,8,1,67,63,2,2,,2,2,2,2,2
B-PRC 20,eos_arm_2,,,,,,,,,,,,,,,,,,,,29,277,,7,34,96,13,5,3,8,24,208,10,44,71,165,196,0,17,414,130,6,1,75,72,,,,2,2,2,2,2
B-PRC 20,eor_arm_2,,,,,,,,,,,,,,,,,,,,31,290,,7,34,105,16,6,2,6,20,178,9,38,56,133,192,1,16,394,105,7,1,70,69,,,,2,2,2,2,2
B-PRC 20,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,,51,297,,7,26,106,10,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 20,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,,62,286,,7,37,31,10,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 20,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,,60,291,,7,29,37,5,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 20,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,13:02,42,236,,7,32,37,8,6,3,8,23,94,7,94,150,136,322,0,23,223,102,,,,,,,,2,2,2,2,0
B-PRC 20,1h_arm_2,,,,,,,,,,,,,,,,,,,14:02,34,294,,7,37,33,4,6,3,7,21,104,4,151,75,155,445,0,22,131,115,12,2,58,55,,,,2,2,2,2,2
B-PRC 20,24h_arm_2,,,,,,,,,,,,,,,,,,,08:45,65,177,,7,40,27,1,6,2,6,18,88,7,333,285,268,515,0,15,138,385,65,,,,,,,2,2,2,2,2
B-PRC 20,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 21,baseline_arm_2,2,2023-11-28,63,63,1,incomplete measurements but not excluded,,,,,,,,,,,,,,78,283,,7,34,84,1,3,5,12,37,258,11,9,24,443,133,0,16,172,56,8,1,66,60,2,2,,2,2,2,2,2
B-PRC 21,eos_arm_2,,,,,,,,,,,,,,,,,,,,57,182,,6,9,116,30,4,3,3,20,198,4,256,61,316,332,1,19,525,244,6,1,68,57,,,,2,2,2,2,2
B-PRC 21,eor_arm_2,,,,,,,,,,,,,,,,,,,,52,287,,6,18,116,30,7,3,5,17,149,4,318,69,336,622,1,24,464,219,7,1,71,63,,,,2,2,2,2,2
B-PRC 21,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,7,11,131,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0
B-PRC 21,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 21,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 21,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 21,1h_arm_2,,,,,,,,,,,,,,,,,,,13:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
B-PRC 21,24h_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 21,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 22,baseline_arm_2,2,2023-11-28,63,63,0,,,,,,,,,,,,,,06:30,76,295,,7,38,72,2,5,5,11,36,299,4,39,31,286,101,0,18,206,122,6,1,67,66,2,2,,2,2,2,2,2
B-PRC 22,eos_arm_2,,,,,,,,,,,,,,,,,,,,61,204,,7,39,86,15,6,3,7,22,319,2,71,54,204,106,1,18,540,180,10,1,71,56,,,,2,2,2,2,2
B-PRC 22,eor_arm_2,,,,,,,,,,,,,,,,,,,,51,286,,,,,16,5,2,5,16,236,2,56,40,185,112,1,17,416,155,9,1,65,65,,,,2,2,2,2,2
B-PRC 22,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,,71,298,,,,,11,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 22,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,,62,290,,,,,8,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 22,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,,64,286,,,,,6,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 22,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,,63,292,,,,,6,4,3,6,20,135,2,91,45,184,142,0,23,279,175,,,,,,,,2,2,2,2,0
B-PRC 22,1h_arm_2,,,,,,,,,,,,,,,,,,,13:55,76,187,,7,35,84,4,4,3,6,18,144,2,115,50,230,108,0,25,173,193,8,1,62,54,,,,2,2,2,2,2
B-PRC 22,24h_arm_2,,,,,,,,,,,,,,,,,,,,57,292,,7,34,84,1,8,2,5,16,244,2,62,109,350,83,0,17,155,564,15,,,,,,,2,2,2,2,2
B-PRC 22,predeath_arm_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
B-PRC 23,baseline_arm_2,1.96,2024-03-28,61.74,61.74,0,,,,,,,,,,,,,,,80,300,38,7,38,76,1,3,5,12,36,229,7,9,32,288,179,0,14,187,84,8,1,62,59,2,2,,2,2,2,2,2
B-PRC 23,eos_arm_2,,,,,,,,,,,,,,,,,,,,79,181,39,7,33,86,19,5,3,7,21,140,2,650,52,126,639,1,17,405,265,7,1,65,65,,,,2,2,2,2,2
B-PRC 23,eor_arm_2,,,,,,,,,,,,,,,,,,,09:16,72,176,,7,33,102,22,4,2,5,15,134,2,56,43,180,293,0,20,454,225,10,1,66,65,,,,2,2,2,2,2
B-PRC 23,first_bleed_arm_2,,,,,,,,,,,,,,,,,,,10:16,102,263,,7,24,106,12,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 23,second_bleed_arm_2,,,,,,,,,,,,,,,,,,,11:16,94,277,,7,32,96,12,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 23,third_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:16,104,262,,7,27,103,8,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0
B-PRC 23,end_of_bleed_arm_2,,,,,,,,,,,,,,,,,,,12:26,81,300,,7,34,99,9,3,3,7,21,85,2,50,42,180,153,0,23,360,194,,,,,,,,2,2,2,2,0
B-PRC 23,1h_arm_2,,,,,,,,,,,,,,,,,,,13:26,110,244,37,7,36,96,8,3,3,7,21,80,2,82,52,217,194,0,24,251,287,19,3,42,50,,,,2,2,2,2,2
B-PRC 23,24h_arm_2,,,,,,,,,,,,,,,,,,,09:16,77,295,34,7,28,94,3,4,2,6,18,169,2,650,499,278,463,0,22,295,870,75,,,,,,,2,2,2,2,2
B-PRC 23,predeath_arm_2,,,,,,,,,,,,,,,,,,,09:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
